date_time,totalprecip_mm,avgvis_km,temp_c,wind_kph,pressure_in,humidity,pm2_5,pm10,o3,no2,so2,co
2022-07-19,0.1,10.0,31.0,10.36,29.55,71.0,17.0,11.0,24.0,11.0,13.0,3.0
2022-07-20,8.4,10.0,29.2,10.86,29.62,80.0,15.0,10.0,19.0,11.0,13.0,5.0
2022-07-21,21.6,9.4,27.3,7.84,29.75,85.0,14.0,14.0,16.0,11.0,13.0,3.0
2022-07-22,0.7,9.8,27.5,9.12,29.8,80.0,19.0,10.0,19.0,11.0,13.0,2.0
2022-07-23,3.6,10.0,27.8,7.44,29.79,82.0,13.0,8.0,18.0,11.0,13.0,2.0
2022-07-24,0.1,10.0,28.5,7.95,29.75,79.0,11.0,9.0,19.0,11.0,13.0,2.0
2022-07-25,0.0,10.0,28.7,7.1,29.75,75.0,10.0,7.0,19.0,11.0,13.0,3.0
2022-07-26,0.0,10.0,28.9,7.62,29.72,76.0,9.0,7.0,18.0,11.0,13.0,4.0
2022-07-27,0.0,10.0,29.7,7.41,29.69,78.0,9.0,12.0,20.0,11.0,13.0,3.0
2022-07-28,0.0,10.0,29.7,7.23,29.69,78.0,16.0,11.0,23.0,11.0,13.0,5.0
2022-07-29,0.0,10.0,29.8,7.59,29.66,79.0,15.0,8.0,23.0,11.0,13.0,3.0
2022-07-30,1.9,10.0,30.0,6.62,29.6,75.0,11.0,11.0,20.0,11.0,13.0,4.0
2022-07-31,0.1,9.9,30.0,7.65,29.59,74.0,14.0,10.0,21.0,11.0,13.0,4.0
2022-08-01,1.3,9.9,29.9,7.65,29.6,73.0,13.0,13.0,23.0,11.0,13.0,5.0
2022-08-02,1.1,9.8,29.1,7.25,29.63,78.0,18.0,14.0,20.0,11.0,13.0,7.0
2022-08-03,0.0,9.8,29.6,6.84,29.67,77.0,18.0,17.0,19.0,11.0,13.0,4.0
2022-08-04,0.2,10.0,30.5,8.68,29.62,71.0,20.0,13.0,17.0,11.0,13.0,5.0
2022-08-05,0.0,9.8,29.6,9.5,29.6,75.0,18.0,11.0,17.0,11.0,13.0,9.0
2022-08-06,12.5,9.7,27.6,5.77,29.6,84.0,15.0,13.0,17.0,11.0,13.0,4.0
2022-08-07,5.3,9.7,26.0,2.39,29.66,94.0,19.0,12.0,14.0,11.0,13.0,2.0
2022-08-08,28.6,7.2,26.4,8.06,29.68,86.0,17.0,13.0,17.0,11.0,13.0,16.0
2022-08-09,57.9,8.5,25.6,6.31,29.65,87.0,17.0,14.0,6.0,11.0,13.0,9.0
2022-08-10,0.0,9.9,28.2,7.78,29.56,77.0,19.0,14.0,7.0,11.0,13.0,11.0
2022-08-11,1.4,9.9,28.1,8.83,29.59,78.0,18.0,18.0,15.0,11.0,13.0,8.0
2022-08-12,0.0,9.6,27.6,6.16,29.62,80.0,22.0,12.0,9.0,11.0,13.0,5.0
2022-08-13,0.1,10.0,27.9,6.47,29.68,78.0,17.0,10.0,12.0,11.0,13.0,5.0
2022-08-14,0.5,10.0,28.9,6.61,29.67,74.0,13.0,10.0,16.0,11.0,13.0,2.0
2022-08-15,2.2,9.8,29.1,7.35,29.65,75.0,15.0,8.0,18.0,11.0,13.0,3.0
2022-08-16,0.8,9.8,28.9,7.4,29.63,75.0,12.0,11.0,21.0,11.0,13.0,6.0
2022-08-17,2.5,9.9,28.2,7.53,29.64,79.0,16.0,11.0,17.0,11.0,13.0,5.0
2022-08-18,0.2,10.0,28.7,9.05,29.61,77.0,17.0,10.0,17.0,11.0,13.0,4.0
2022-08-19,0.2,9.8,29.0,6.45,29.59,77.0,15.0,14.0,19.0,11.0,13.0,8.0
2022-08-20,18.0,9.5,27.6,6.4,29.57,81.0,22.0,14.0,12.0,11.0,13.0,8.0
2022-08-21,4.4,10.0,26.5,8.4,29.6,87.0,20.0,11.0,13.0,11.0,13.0,3.0
2022-08-22,0.0,10.0,29.0,8.71,29.63,75.0,15.0,11.0,17.0,11.0,13.0,4.0
2022-08-23,0.0,9.8,29.1,6.68,29.7,76.0,15.0,13.0,17.0,11.0,13.0,3.0
2022-08-24,4.0,9.9,29.4,6.0,29.63,79.0,18.0,10.0,12.0,11.0,13.0,4.0
2022-08-25,0.0,9.8,28.9,7.29,29.57,81.0,14.0,12.0,20.0,11.0,13.0,6.0
2022-08-26,3.3,9.9,27.0,15.13,29.6,79.0,16.0,14.0,13.0,11.0,13.0,5.0
2022-08-27,0.0,10.0,28.1,9.61,29.72,77.0,22.0,9.0,14.0,11.0,13.0,3.0
2022-08-28,0.1,10.0,29.2,8.19,29.74,78.0,14.0,9.0,14.0,11.0,13.0,2.0
2022-08-29,0.1,10.0,28.9,9.17,29.77,79.0,13.0,12.0,18.0,11.0,13.0,3.0
2022-08-30,0.1,9.1,28.1,6.65,29.79,82.0,18.0,9.0,13.0,11.0,13.0,4.0
2022-08-31,0.0,10.0,29.4,7.02,29.72,80.0,13.0,13.0,15.0,11.0,13.0,4.0
2022-09-01,5.7,9.8,28.6,6.85,29.73,76.0,20.0,13.0,18.0,11.0,13.0,3.0
2022-09-02,14.3,10.0,27.7,7.66,29.75,78.0,21.0,14.0,18.0,11.0,13.0,2.0
2022-09-03,0.4,10.0,28.5,6.52,29.69,77.0,22.0,14.0,20.0,11.0,13.0,1.0
2022-09-04,7.5,9.5,28.6,5.57,29.71,80.0,21.0,13.0,27.0,11.0,13.0,3.0
2022-09-05,6.8,9.6,27.9,5.48,29.74,74.0,20.0,10.0,22.0,11.0,13.0,3.0
2022-09-06,0.2,10.0,28.3,6.75,29.76,69.0,14.0,11.0,32.0,11.0,13.0,3.0
2022-09-07,16.1,9.9,27.2,9.59,29.82,74.0,16.0,10.0,34.0,11.0,13.0,9.0
2022-09-08,41.0,8.1,24.8,7.77,29.81,94.0,15.0,11.0,20.0,11.0,13.0,4.0
2022-09-09,42.0,7.1,24.3,6.7,29.88,95.0,15.0,12.0,18.0,11.0,13.0,5.0
2022-09-10,26.2,10.0,25.3,4.23,29.87,90.0,16.0,10.0,14.0,11.0,13.0,5.0
2022-09-11,1.9,9.8,26.9,4.82,29.8,84.0,14.0,11.0,20.0,11.0,13.0,3.0
2022-09-12,0.4,9.8,26.8,5.73,29.78,82.0,16.0,17.0,30.0,11.0,13.0,5.0
2022-09-13,0.0,9.5,27.0,5.93,29.8,85.0,23.0,8.0,19.0,11.0,13.0,6.0
2022-09-14,0.0,10.0,27.3,5.75,29.79,84.0,10.0,11.0,19.0,11.0,13.0,5.0
2022-09-15,1.2,9.9,28.0,5.82,29.72,82.0,17.0,11.0,18.0,11.0,13.0,4.0
2022-09-16,0.4,9.7,28.0,7.14,29.66,82.0,17.0,10.0,16.0,11.0,13.0,5.0
2022-09-17,3.4,9.9,26.7,7.12,29.7,89.0,14.0,10.0,18.0,11.0,13.0,5.0
2022-09-18,1.5,9.4,26.9,5.25,29.73,86.0,15.0,10.0,23.0,11.0,13.0,3.0
2022-09-19,0.2,9.9,27.8,6.06,29.71,81.0,15.0,10.0,19.0,11.0,13.0,4.0
2022-09-20,0.1,10.0,28.3,6.55,29.72,82.0,15.0,11.0,18.0,11.0,13.0,5.0
2022-09-21,21.3,9.7,26.6,5.56,29.76,80.0,17.0,8.0,19.0,11.0,13.0,8.0
2022-09-22,24.7,9.8,25.8,6.21,29.78,84.0,13.0,10.0,14.0,11.0,13.0,4.0
2022-09-23,48.9,9.7,25.0,9.1,29.8,89.0,16.0,10.0,12.0,11.0,13.0,11.0
2022-09-24,68.4,10.0,24.2,8.8,29.76,92.0,18.5,10.5,11.0,11.0,13.0,10.0
2022-09-25,42.9,10.0,24.8,3.73,29.79,90.0,14.5,9.5,11.0,11.0,13.0,3.3333333333333335
2022-09-26,9.2,10.0,25.0,8.93,29.81,88.0,14.0,10.0,15.0,11.0,13.0,1.0
2022-09-27,11.3,10.0,26.8,9.28,29.74,79.0,15.0,14.0,17.0,11.0,13.0,3.0
2022-09-28,135.2,8.7,25.3,31.13,29.58,93.0,20.0,17.0,28.0,13.0,13.0,3.0
2022-09-29,40.9,8.8,26.2,14.7,29.63,87.0,26.5,14.5,9.0,11.0,13.0,2.3333333333333335
2022-09-30,12.0,7.9,25.6,7.88,29.77,89.0,23.0,19.5,17.0,11.0,13.0,13.0
2022-10-01,7.8,7.9,25.7,6.98,29.76,90.0,29.5,17.5,19.0,11.0,13.0,13.0
2022-10-02,21.8,7.5,24.5,3.29,29.79,95.0,27.5,20.0,13.0,11.0,13.0,3.3333333333333335
2022-10-03,10.3,8.0,25.4,6.05,29.86,87.0,31.5,17.0,14.0,11.0,13.0,5.333333333333333
2022-10-04,6.7,9.8,25.6,9.01,29.91,87.0,25.5,11.0,11.0,11.0,13.0,3.0
2022-10-05,7.7,9.6,25.7,8.6,29.9,88.0,17.0,13.5,8.0,11.0,13.0,3.3333333333333335
2022-10-06,8.5,8.0,26.2,7.65,29.9,86.0,19.0,10.5,10.0,11.0,13.0,3.6666666666666665
2022-10-07,18.4,9.7,25.6,8.78,29.9,88.0,17.0,11.0,11.0,11.0,13.0,4.666666666666667
2022-10-08,12.3,9.6,25.8,8.19,29.89,86.0,18.0,13.5,13.0,11.0,13.0,5.0
2022-10-09,40.5,9.7,25.2,12.11,29.94,89.0,23.5,25.0,12.0,11.0,13.0,5.0
2022-10-10,86.3,8.1,21.6,22.34,30.06,91.0,41.5,29.0,10.0,11.0,13.0,4.0
2022-10-11,2.0,10.0,22.4,13.18,30.04,77.0,46.0,21.0,29.0,11.0,13.0,2.3333333333333335
2022-10-12,0.4,10.0,23.0,11.07,29.98,72.0,33.5,22.0,33.0,11.0,13.0,4.0
2022-10-13,0.6,10.0,23.8,12.96,29.95,69.0,36.0,19.0,38.0,11.0,13.0,13.0
2022-10-14,1.1,9.7,23.5,15.6,29.89,69.0,28.0,21.0,47.0,11.0,13.0,8.0
2022-10-15,23.6,4.3,22.9,17.46,29.88,79.0,28.0,21.0,39.0,11.0,13.0,13.0
2022-10-16,0.9,10.0,23.8,12.83,29.94,66.0,32.0,7.0,22.0,11.0,13.0,7.5
2022-10-17,0.0,10.0,24.4,14.12,29.95,69.0,12.0,10.5,48.0,11.0,13.0,2.3333333333333335
2022-10-18,0.0,10.0,24.0,15.28,29.95,65.0,16.5,6.0,45.0,11.0,13.0,5.666666666666667
2022-10-19,8.2,9.7,21.1,19.48,29.95,71.0,10.0,15.0,50.0,11.0,13.0,6.666666666666667
2022-10-20,1.9,8.3,18.4,19.96,29.99,86.0,23.0,30.5,38.0,11.0,13.0,4.0
2022-10-21,24.5,9.8,20.8,17.87,30.01,92.0,47.0,17.5,29.0,11.0,13.0,2.0
2022-10-22,16.3,9.0,22.8,11.5,30.0,89.0,24.0,33.0,24.0,11.0,13.0,2.3333333333333335
2022-10-23,0.0,10.0,24.5,5.74,29.94,79.0,54.0,6.0,32.0,11.0,13.0,4.666666666666667
2022-10-24,0.4,10.0,24.8,9.61,29.91,81.0,9.0,12.5,39.0,11.0,13.0,3.3333333333333335
2022-10-25,51.1,10.0,23.6,12.33,29.94,92.0,20.5,17.0,41.0,11.0,13.0,7.0
2022-10-26,5.0,9.9,23.3,10.75,29.95,92.0,27.5,18.5,22.0,11.0,13.0,4.333333333333333
2022-10-27,1.8,8.0,24.2,9.15,29.93,91.0,30.0,14.0,17.0,11.0,13.0,2.0
2022-10-28,2.5,9.7,24.6,11.64,29.94,87.0,22.5,13.0,21.0,11.0,13.0,3.0
2022-10-29,5.3,9.6,24.0,11.59,29.95,85.0,18.5,17.5,29.0,11.0,13.0,3.0
2022-10-30,1.7,9.8,23.7,9.83,29.93,82.0,26.5,10.0,35.0,11.0,13.0,11.333333333333334
2022-10-31,1.0,10.0,23.9,13.56,29.92,76.0,15.0,15.5,39.0,11.0,13.0,2.3333333333333335
2022-11-01,0.0,10.0,23.4,14.96,29.92,69.0,23.0,18.0,33.0,11.0,13.0,4.333333333333333
2022-11-02,0.0,10.0,22.5,7.41,29.9,65.0,27.0,17.5,34.0,11.0,13.0,4.0
2022-11-03,0.0,10.0,22.1,6.7,29.91,65.0,25.5,20.5,37.0,11.0,13.0,3.6666666666666665
2022-11-04,0.1,10.0,22.4,7.45,30.01,74.0,29.0,18.5,41.0,11.0,13.0,3.3333333333333335
2022-11-05,2.9,10.0,22.6,9.74,30.04,76.0,25.5,23.0,41.0,11.0,13.0,3.3333333333333335
2022-11-06,2.1,10.0,22.7,10.5,30.03,84.0,30.5,22.0,29.0,11.0,13.0,3.5
2022-11-07,0.5,10.0,23.1,7.99,29.99,86.0,30.5,20.0,29.0,11.0,13.0,3.0
2022-11-08,1.1,10.0,23.1,6.73,29.99,83.0,28.5,11.0,30.0,11.0,13.0,2.5
2022-11-09,1.9,10.0,23.4,6.8,29.98,85.0,18.0,9.0,27.0,11.0,13.0,2.5
2022-11-10,2.5,10.0,23.6,8.69,29.97,86.0,14.0,21.0,26.0,11.0,13.0,4.0
2022-11-11,1.3,10.0,24.3,5.75,29.95,86.0,30.0,17.0,16.0,11.0,13.0,2.0
2022-11-12,0.2,10.0,24.3,5.8,29.93,87.0,24.0,15.0,15.0,11.0,14.0,2.0
2022-11-13,1.7,10.0,24.2,5.59,29.93,87.0,22.0,14.0,15.0,11.0,13.0,1.0
2022-11-14,1.9,10.0,24.9,6.9,29.91,85.0,21.0,9.0,15.0,11.0,13.0,1.0
2022-11-15,1.2,9.9,24.8,6.19,29.88,87.0,14.0,15.0,14.0,11.0,13.0,2.5
2022-11-16,1.0,8.5,25.2,5.73,29.85,88.0,20.0,12.0,17.0,11.0,13.0,3.5
2022-11-17,1.8,7.0,25.3,5.96,29.84,88.0,16.0,35.0,15.0,11.0,13.0,4.0
2022-11-18,1.9,7.0,25.5,6.48,29.89,87.0,56.0,27.0,15.0,11.0,13.0,3.5
2022-11-19,2.7,10.0,25.5,5.76,29.9,83.0,35.0,36.0,14.0,11.0,13.0,4.666666666666667
2022-11-20,18.1,10.0,24.6,10.8,29.85,87.0,51.5,34.0,17.0,11.0,13.0,4.0
2022-11-21,10.5,10.0,24.4,10.52,29.83,89.0,53.5,28.0,24.0,11.0,13.0,5.0
2022-11-22,21.2,10.0,24.3,12.29,29.8,93.0,39.5,38.5,18.0,11.0,13.0,3.3333333333333335
2022-11-23,24.0,8.7,24.2,8.44,29.84,94.0,63.0,98.0,16.0,11.0,13.0,3.0
2022-11-24,14.1,8.3,24.7,4.75,29.87,91.0,123.0,28.0,17.0,11.0,13.0,2.6666666666666665
2022-11-25,2.6,9.7,25.0,6.86,29.91,89.0,43.5,56.0,17.0,11.0,13.0,3.0
2022-11-26,3.2,7.0,25.1,6.0,29.85,90.0,93.0,32.5,15.0,11.0,13.0,3.3333333333333335
2022-11-27,2.3,7.3,25.7,6.67,29.76,88.0,51.5,32.0,13.0,11.0,13.0,3.0
2022-11-28,0.0,9.8,26.5,7.22,29.75,84.0,49.5,31.0,17.0,11.0,13.0,2.0
2022-11-29,0.3,10.0,27.0,6.52,29.8,86.0,51.0,63.5,17.0,11.0,13.0,1.3333333333333333
2022-11-30,3.1,7.9,26.1,9.44,29.9,88.0,113.0,38.0,19.0,11.0,13.0,2.0
2022-12-01,44.4,9.9,22.0,15.39,29.98,90.0,68.0,32.5,18.0,11.0,13.0,3.0
2022-12-02,5.2,7.6,18.7,18.19,30.03,92.0,58.5,25.5,19.0,11.0,13.0,3.0
2022-12-03,0.5,10.0,19.7,11.36,29.98,87.0,39.0,29.5,21.0,11.0,13.0,3.6666666666666665
2022-12-04,22.0,10.0,21.0,12.34,29.97,90.0,43.0,27.5,17.0,11.0,13.0,2.3333333333333335
2022-12-05,15.0,9.1,19.0,17.92,30.05,94.0,36.5,27.0,25.0,11.0,13.0,3.0
2022-12-06,7.1,10.0,18.1,13.07,30.04,86.0,35.5,28.0,202.0,11.0,13.0,10.666666666666666
2022-12-07,9.5,7.9,18.8,15.01,30.0,90.0,40.0,49.0,50.0,11.0,13.0,4.0
2022-12-08,11.6,6.3,19.3,14.19,30.02,91.0,76.5,22.5,21.0,11.0,13.0,4.666666666666667
2022-12-09,9.0,7.5,19.4,11.05,29.98,89.0,33.5,35.0,21.0,11.0,13.0,5.0
2022-12-10,11.5,8.5,20.1,9.24,29.96,92.0,52.0,78.5,12.0,11.0,13.0,5.666666666666667
2022-12-11,18.5,10.0,19.5,11.52,30.0,89.0,116.5,35.5,24.0,11.0,13.0,4.0
2022-12-12,8.1,8.3,17.4,12.51,30.08,87.0,57.0,38.0,14.0,11.0,13.0,3.3333333333333335
2022-12-13,0.2,10.0,17.6,9.32,30.1,76.0,56.5,46.0,33.0,11.0,13.0,5.333333333333333
2022-12-14,0.6,10.0,18.1,12.23,30.13,70.0,78.0,44.5,34.0,11.0,13.0,5.333333333333333
2022-12-15,0.0,10.0,17.1,7.33,30.02,77.0,70.5,26.5,33.0,11.0,13.0,4.666666666666667
2022-12-16,2.4,9.0,18.1,11.72,30.0,86.0,41.5,29.5,31.0,11.0,13.0,4.333333333333333
2022-12-17,6.3,7.5,16.2,23.51,30.25,78.0,44.5,20.0,27.0,11.0,13.0,2.0
2022-12-18,0.4,10.0,14.9,20.01,30.26,64.0,30.5,31.0,25.0,11.0,13.0,2.3333333333333335
2022-12-19,0.0,10.0,15.4,9.95,30.11,69.0,48.5,54.0,22.0,11.0,13.0,2.0
2022-12-20,0.2,10.0,17.4,8.23,30.0,79.0,84.5,17.0,20.0,11.0,13.0,2.3333333333333335
2022-12-21,12.4,8.3,17.1,12.89,30.04,83.0,28.0,16.5,48.0,11.0,13.0,3.3333333333333335
2022-12-22,0.0,10.0,16.9,6.1,29.97,77.0,28.0,12.0,109.0,11.0,13.0,4.0
2022-12-23,0.7,10.0,18.3,8.75,30.0,78.0,19.5,26.0,147.0,11.0,13.0,4.666666666666667
2022-12-24,6.9,10.0,18.6,9.72,30.07,87.0,46.0,27.5,85.0,11.0,13.0,4.333333333333333
2022-12-25,0.0,10.0,17.9,6.78,30.08,85.0,49.0,19.5,31.0,11.0,13.0,5.0
2022-12-26,0.1,10.0,18.1,4.68,30.09,84.0,32.0,20.0,31.0,11.0,13.0,3.6666666666666665
2022-12-27,1.0,10.0,18.5,5.05,30.07,89.0,30.5,6.5,26.0,11.0,13.0,5.0
2022-12-28,10.8,10.0,19.4,10.05,30.07,87.0,11.0,5.0,24.0,11.0,13.0,29.0
2022-12-29,1.7,8.3,15.3,17.66,30.19,90.0,8.5,14.5,25.0,11.0,13.0,29.0
2022-12-30,1.8,10.0,14.2,14.2,30.26,82.0,23.0,35.0,32.0,11.0,13.0,2.6666666666666665
2022-12-31,2.9,10.0,16.4,12.17,30.21,78.0,57.0,73.0,24.0,11.0,13.0,5.333333333333333
2023-01-01,2.6,10.0,17.5,11.6,30.19,80.0,181.0,97.0,32.0,11.0,13.0,2.5
2023-01-02,4.5,10.0,17.5,13.2,30.19,83.0,144.0,64.0,26.0,11.0,13.0,3.5
2023-01-03,4.3,10.0,17.6,14.83,30.17,82.0,114.0,62.0,23.0,11.0,13.0,5.0
2023-01-04,1.4,10.0,17.7,12.21,30.13,86.0,91.0,27.0,18.0,11.0,13.0,5.666666666666667
2023-01-05,10.0,7.6,18.4,14.77,30.14,91.0,40.0,27.0,19.0,11.0,13.0,5.25
2023-01-06,12.3,9.0,19.2,17.36,30.2,82.0,38.0,23.0,18.0,11.0,13.0,5.25
2023-01-07,0.0,10.0,18.5,9.87,30.11,73.0,32.0,26.0,26.0,11.0,13.0,4.5
2023-01-08,0.0,10.0,18.0,9.2,30.08,80.0,39.0,21.0,20.0,11.0,13.0,6.75
2023-01-09,1.1,10.0,18.7,9.04,30.06,88.0,30.0,31.0,26.0,11.0,13.0,6.25
2023-01-10,7.1,5.4,18.8,9.85,30.03,95.0,46.0,33.0,22.0,11.0,13.0,5.5
2023-01-11,13.1,6.0,19.5,7.75,29.97,93.0,52.0,23.0,22.0,11.0,14.0,5.25
2023-01-12,12.0,5.0,20.2,5.6,29.87,92.0,33.0,22.0,23.0,11.0,13.0,3.25
2023-01-13,0.0,7.3,22.3,6.37,29.78,83.0,31.0,32.0,19.0,11.0,13.0,5.25
2023-01-14,0.0,10.0,23.5,6.1,29.71,71.0,46.0,26.0,31.0,11.0,13.0,6.75
2023-01-15,12.9,9.0,20.3,12.78,29.84,89.0,38.0,19.0,26.0,11.0,13.0,6.25
2023-01-16,6.5,10.0,16.3,15.85,30.08,90.0,25.0,18.0,28.0,11.0,13.0,7.25
2023-01-17,6.8,10.0,15.8,11.65,30.12,88.0,24.0,24.0,22.0,11.0,13.0,7.75
2023-01-18,6.7,10.0,16.2,11.52,30.12,89.0,34.0,21.625,26.0,11.0,13.0,4.666666666666667
2023-01-19,4.7,10.0,15.9,10.28,30.15,85.0,30.625,19.25,24.0,11.0,13.0,6.333333333333333
2023-01-20,2.1,10.0,16.3,9.28,30.14,87.0,27.25,16.875,42.0,11.0,13.0,5.666666666666667
2023-01-21,0.0,10.0,18.1,6.36,30.03,88.0,23.875,14.5,21.0,11.0,13.0,6.0
2023-01-22,0.0,7.7,19.6,6.25,29.91,88.0,20.5,12.125,23.0,11.0,13.0,6.0
2023-01-23,1.4,5.0,20.9,7.45,29.92,91.0,17.125,9.75,23.0,11.0,13.0,4.333333333333333
2023-01-24,11.7,6.0,16.3,22.11,30.18,88.0,13.75,7.375,15.0,11.0,13.0,4.666666666666667
2023-01-25,0.0,10.0,14.8,9.0,30.14,74.0,10.375,5.0,19.0,11.0,13.0,4.5
2023-01-26,0.2,10.0,16.5,6.08,30.0,85.0,7.0,6.0,20.0,11.0,13.0,5.0
2023-01-27,9.4,8.8,16.6,18.35,30.12,92.0,9.0,9.0,22.0,11.0,13.0,4.25
2023-01-28,0.1,10.0,14.2,16.03,30.2,71.0,13.0,6.0,22.0,11.0,13.0,5.25
2023-01-29,0.0,10.0,15.1,13.02,30.21,63.0,9.0,13.0,19.0,11.0,13.0,4.25
2023-01-30,0.0,10.0,15.4,8.0,30.14,65.0,19.0,29.0,29.0,11.0,13.0,4.5
2023-01-31,0.0,10.0,15.6,6.45,29.99,75.0,43.0,35.0,24.0,11.0,13.0,6.25
2023-02-01,0.0,9.3,17.7,5.93,29.96,90.0,56.0,45.0,30.0,11.0,13.0,4.75
2023-02-02,1.1,5.6,19.4,6.16,29.97,94.0,80.0,40.0,22.0,11.0,13.0,4.333333333333333
2023-02-03,7.6,1.8,19.8,7.01,29.96,97.0,70.0,25.0,11.0,11.0,13.0,3.5
2023-02-04,2.5,1.0,20.1,4.58,29.92,97.0,57.0,33.0,24.0,11.0,13.0,4.0
2023-02-05,1.7,7.7,22.0,5.06,29.87,93.0,57.0,25.0,23.0,11.0,13.0,4.0
2023-02-06,0.0,8.0,22.5,6.06,29.84,91.0,37.0,17.0,30.0,11.0,13.0,4.25
2023-02-07,0.2,7.3,22.4,5.33,29.82,91.0,26.0,21.0,23.0,11.0,13.0,4.75
2023-02-08,0.5,5.7,22.9,6.07,29.83,93.0,32.0,22.0,20.0,11.0,13.0,3.5
2023-02-09,0.2,6.3,23.3,6.18,29.84,91.0,33.0,3.0,20.0,11.0,13.0,3.0
2023-02-10,0.3,5.4,23.3,5.31,29.83,90.0,4.0,5.0,24.0,11.0,13.0,3.0
2023-02-11,0.0,7.1,24.6,7.27,29.75,86.0,8.0,11.0,13.0,11.0,13.0,3.6666666666666665
2023-02-12,0.0,10.0,26.1,7.57,29.74,77.0,19.0,18.0,17.0,11.0,13.0,2.0
2023-02-13,0.1,9.0,24.9,5.66,29.77,82.0,28.0,29.0,18.0,11.0,13.0,2.0
2023-02-14,12.6,6.8,20.2,15.1,29.98,95.0,40.0,24.0,18.0,11.0,14.0,3.0
2023-02-15,5.2,10.0,16.7,18.32,30.15,90.0,34.0,24.8,21.0,11.0,13.0,3.5
2023-02-16,19.9,3.7,16.7,17.42,30.18,89.0,35.8,25.6,27.0,11.0,13.0,2.0
2023-02-17,1.9,9.3,17.9,9.2,30.11,86.0,37.6,26.4,32.0,11.0,13.0,3.0
2023-02-18,0.3,9.0,19.8,6.62,30.01,87.0,39.4,27.2,29.0,11.0,13.0,2.6666666666666665
2023-02-19,5.2,8.0,19.8,9.34,30.06,90.0,41.2,28.0,27.0,11.0,14.0,3.3333333333333335
2023-02-20,0.4,10.0,19.6,8.98,30.07,83.0,43.0,38.0,26.0,11.0,13.0,3.6666666666666665
2023-02-21,0.5,10.0,18.7,6.22,30.08,88.0,62.0,24.0,28.0,11.0,13.0,4.333333333333333
2023-02-22,3.5,10.0,20.6,6.18,30.05,87.0,36.0,21.0,34.0,11.0,13.0,4.333333333333333
2023-02-23,1.6,9.7,20.3,6.57,29.99,87.0,30.0,20.0,25.0,11.0,13.0,3.5
2023-02-24,2.8,8.3,20.0,9.05,30.05,88.0,29.0,18.0,24.0,11.0,13.0,3.0
2023-02-25,0.7,10.0,18.4,15.52,30.24,82.0,28.0,15.0,25.0,11.0,13.0,3.0
2023-02-26,0.6,10.0,18.6,13.33,30.3,77.0,21.0,19.0,44.0,11.0,13.0,3.5
2023-02-27,0.0,10.0,17.8,10.77,30.24,82.0,32.0,16.0,40.0,11.0,13.0,3.0
2023-02-28,0.0,10.0,18.2,7.21,30.16,85.0,32.0,12.0,37.0,11.0,13.0,3.5
2023-03-01,0.1,10.0,19.1,5.3,30.12,89.0,17.0,23.0,21.0,11.0,13.0,2.0
2023-03-02,0.0,8.0,20.4,8.09,30.17,82.0,37.0,14.0,24.0,11.0,13.0,2.3333333333333335
2023-03-03,0.03,9.0,20.0,7.7,30.15,85.0,21.0,3.0,34.0,11.0,13.0,2.6666666666666665
2023-03-04,0.27,10.0,20.0,9.42,30.19,88.0,4.0,6.0,32.0,11.0,13.0,2.6666666666666665
2023-03-05,1.3,8.6,19.2,6.55,30.17,87.0,9.0,23.0,31.0,11.0,13.0,2.5
2023-03-06,0.5,10.0,20.4,7.49,30.1,83.0,34.0,42.0,51.0,11.0,13.0,3.5
2023-03-07,0.0,10.0,20.8,7.36,30.06,82.0,63.0,54.0,35.0,11.0,13.0,1.5
2023-03-08,0.0,10.0,22.3,7.48,30.05,81.0,91.0,48.0,27.0,11.0,13.0,2.0
2023-03-09,0.2,9.7,22.4,6.75,30.06,79.0,88.0,19.0,22.0,11.0,13.0,2.0
2023-03-10,0.0,10.0,22.9,9.31,29.97,77.0,29.0,22.0,24.0,11.0,13.0,2.0
2023-03-11,0.0,8.7,22.6,7.49,29.99,80.0,33.0,20.0,25.0,11.0,13.0,2.3333333333333335
2023-03-12,1.0,10.0,22.0,8.21,30.08,82.0,31.0,11.0,24.0,11.0,13.0,3.0
2023-03-13,3.4,9.0,18.9,12.44,30.15,73.0,16.0,11.0,26.0,11.0,13.0,3.3333333333333335
2023-03-14,0.0,10.0,20.0,7.13,29.97,73.0,17.0,22.0,64.0,11.0,13.0,3.6666666666666665
2023-03-15,0.0,10.0,21.5,6.64,29.94,84.0,33.0,19.0,30.0,11.0,13.0,3.0
2023-03-16,0.3,9.7,23.8,9.38,29.96,79.0,27.0,27.0,28.0,11.0,13.0,2.6666666666666665
2023-03-17,0.0,10.0,23.9,8.04,29.93,78.0,40.0,41.0,24.0,11.0,14.0,2.6666666666666665
2023-03-18,0.0,10.0,23.9,8.37,29.9,78.0,64.0,36.0,29.0,11.0,14.0,2.6666666666666665
2023-03-19,0.0,9.3,24.0,8.19,29.85,81.0,59.0,29.0,27.0,11.0,14.0,2.5
2023-03-20,0.3,8.3,24.6,6.62,29.76,84.0,43.0,24.0,20.0,11.0,14.0,2.6666666666666665
2023-03-21,0.1,8.3,27.1,6.69,29.67,77.0,35.0,7.0,28.0,11.0,14.0,2.3333333333333335
2023-03-22,0.1,10.0,31.8,8.4,29.59,48.0,9.0,10.0,62.0,11.0,14.0,1.75
