date_time,totalprecip_mm,avgvis_km,temp_c,wind_kph,pressure_in,humidity,pm2.5,pm10,o3,no2,so2,co
2017-07-01,0.0,10.0,29.9,10.73,29.67,67.0,NaN,NaN,NaN,17.0,NaN,NaN
2017-07-02,0.0,10.0,30.5,11.99,29.66,66.0,NaN,NaN,NaN,15.0,NaN,NaN
2017-07-03,0.1,10.0,29.3,9.46,29.67,69.0,NaN,NaN,NaN,15.0,NaN,NaN
2017-07-04,0.0,8.9,29.4,7.93,29.68,70.0,NaN,NaN,NaN,18.0,NaN,NaN
2017-07-05,0.0,9.5,29.5,9.46,29.71,72.0,NaN,NaN,NaN,16.0,NaN,NaN
2017-07-06,0.0,10.0,29.9,9.74,29.7,70.0,NaN,NaN,NaN,13.0,NaN,NaN
2017-07-07,0.0,9.1,29.6,9.61,29.7,70.0,NaN,NaN,NaN,17.0,NaN,NaN
2017-07-08,0.0,10.0,29.8,10.38,29.72,70.0,NaN,NaN,NaN,19.0,NaN,NaN
2017-07-09,0.0,10.0,30.1,10.31,29.73,70.0,NaN,NaN,NaN,15.0,NaN,NaN
2017-07-10,0.8,9.8,30.1,10.19,29.69,70.0,NaN,NaN,NaN,14.0,NaN,NaN
2017-07-11,0.0,9.9,29.2,10.62,29.7,73.0,NaN,NaN,NaN,16.0,NaN,NaN
2017-07-12,6.89,8.2,28.7,7.92,29.75,76.0,NaN,NaN,NaN,12.0,NaN,NaN
2017-07-13,8.5,9.4,28.0,7.55,29.72,77.0,NaN,NaN,NaN,13.0,NaN,NaN
2017-07-14,14.3,9.4,28.3,7.12,29.68,77.0,NaN,NaN,NaN,12.0,NaN,NaN
2017-07-15,13.4,8.6,27.8,12.0,29.65,78.0,NaN,NaN,NaN,14.0,NaN,NaN
2017-07-16,156.56,4.0,26.6,28.69,29.51,86.0,NaN,NaN,NaN,14.0,NaN,NaN
2017-07-17,100.08,8.6,26.9,18.44,29.58,85.0,NaN,NaN,NaN,12.0,NaN,NaN
2017-07-18,4.24,9.1,28.0,8.11,29.75,80.0,NaN,NaN,NaN,17.0,NaN,NaN
2017-07-19,1.98,8.6,27.6,6.68,29.72,81.0,NaN,NaN,NaN,13.0,NaN,NaN
2017-07-20,3.9,9.0,27.6,6.69,29.69,84.0,NaN,NaN,NaN,17.0,NaN,NaN
2017-07-21,9.48,8.5,27.1,8.57,29.75,87.0,NaN,NaN,NaN,15.0,NaN,NaN
2017-07-22,6.04,8.5,27.1,7.65,29.78,85.0,NaN,NaN,NaN,15.0,NaN,NaN
2017-07-23,2.1,9.7,27.5,8.18,29.72,77.0,NaN,NaN,NaN,11.0,NaN,NaN
2017-07-24,4.6,9.8,28.7,6.98,29.64,75.0,NaN,NaN,NaN,12.0,NaN,NaN
2017-07-25,122.5,7.9,26.5,17.57,29.59,87.0,NaN,NaN,NaN,17.0,NaN,NaN
2017-07-26,53.3,7.9,26.1,8.45,29.63,88.0,NaN,NaN,NaN,11.0,NaN,NaN
2017-07-27,38.05,7.1,26.5,7.88,29.65,85.0,NaN,NaN,NaN,17.0,NaN,NaN
2017-07-28,43.77,6.6,26.5,7.18,29.68,87.0,NaN,NaN,NaN,13.0,NaN,NaN
2017-07-29,6.52,8.8,27.2,7.12,29.65,86.0,NaN,NaN,106.0,14.0,NaN,NaN
2017-07-30,0.0,9.5,29.1,9.03,29.58,75.0,NaN,NaN,159.0,17.0,NaN,NaN
2017-07-31,0.0,10.0,30.7,10.22,29.57,70.0,NaN,NaN,159.0,15.0,NaN,NaN
2017-08-01,0.0,10.0,30.7,10.12,29.6,69.0,NaN,NaN,112.0,21.0,NaN,NaN
2017-08-02,0.0,10.0,30.6,10.7,29.58,67.0,NaN,NaN,115.0,17.0,NaN,NaN
2017-08-03,0.0,10.0,30.5,8.55,29.54,69.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-04,0.0,10.0,29.9,10.67,29.55,69.0,NaN,NaN,152.0,11.0,NaN,NaN
2017-08-05,4.3,9.4,28.8,10.1,29.63,71.0,NaN,NaN,134.0,16.0,NaN,NaN
2017-08-06,0.2,9.9,29.6,8.78,29.7,70.0,NaN,NaN,52.0,18.0,NaN,NaN
2017-08-07,0.0,10.0,30.0,9.45,29.72,67.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-08,0.0,10.0,30.9,9.19,29.71,66.0,NaN,9.0,138.0,14.0,NaN,NaN
2017-08-09,0.4,10.0,31.0,10.9,29.69,64.0,22.0,8.0,207.0,16.0,NaN,NaN
2017-08-10,0.0,10.0,31.1,8.7,29.67,65.0,26.0,NaN,105.0,27.0,NaN,NaN
2017-08-11,0.0,10.0,31.2,8.0,29.68,64.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-12,0.0,10.0,31.2,9.16,29.7,67.0,NaN,7.0,NaN,NaN,NaN,NaN
2017-08-13,0.0,10.0,31.2,10.26,29.72,69.0,28.0,6.0,190.0,10.0,NaN,NaN
2017-08-14,0.2,10.0,31.2,8.74,29.71,70.0,26.0,6.0,226.0,12.0,NaN,NaN
2017-08-15,0.2,9.5,30.3,8.33,29.71,70.0,23.0,5.0,212.0,14.0,NaN,NaN
2017-08-16,0.0,9.9,28.9,7.79,29.7,71.0,20.0,5.0,225.0,11.0,NaN,NaN
2017-08-17,5.51,8.1,28.2,6.47,29.73,74.0,19.0,5.0,178.0,11.0,NaN,NaN
2017-08-18,19.9,8.3,26.9,6.86,29.78,82.0,20.0,4.0,163.0,11.0,NaN,NaN
2017-08-19,16.7,8.8,26.1,7.33,29.8,86.0,16.0,2.0,151.0,11.0,NaN,NaN
2017-08-20,3.0,9.7,27.3,8.05,29.75,84.0,8.0,NaN,15.0,8.0,NaN,NaN
2017-08-21,0.3,10.0,28.6,7.44,29.69,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-08-22,0.0,10.0,30.1,7.48,29.62,71.0,NaN,9.0,NaN,NaN,17.0,NaN
2017-08-23,0.6,9.8,30.8,7.33,29.59,69.0,32.0,9.0,93.0,15.0,16.0,NaN
2017-08-24,0.0,9.9,30.2,10.75,29.62,67.0,28.0,8.0,136.0,13.0,11.0,NaN
2017-08-25,2.72,9.3,28.9,9.18,29.68,73.0,24.0,6.0,44.0,19.0,14.0,NaN
2017-08-26,33.12,6.9,26.8,8.14,29.68,80.0,20.0,3.0,NaN,NaN,15.0,NaN
2017-08-27,18.47,7.8,26.5,10.15,29.68,80.0,14.0,4.0,NaN,NaN,15.0,NaN
2017-08-28,6.49,8.6,27.5,7.65,29.7,76.0,17.0,4.0,NaN,NaN,18.0,NaN
2017-08-29,24.9,8.4,26.1,9.82,29.74,88.0,16.0,5.0,NaN,NaN,20.0,NaN
2017-08-30,2.18,9.1,27.5,6.23,29.77,81.0,20.0,7.0,NaN,NaN,19.0,NaN
2017-08-31,1.3,9.0,28.0,7.99,29.78,80.0,24.0,5.0,NaN,NaN,17.0,NaN
2017-09-01,0.6,9.6,29.4,7.62,29.72,72.0,20.0,6.0,NaN,NaN,20.0,NaN
2017-09-02,0.0,10.0,30.1,8.77,29.67,70.0,18.0,5.0,NaN,NaN,15.0,NaN
2017-09-03,0.6,9.9,30.1,8.5,29.69,72.0,19.0,5.0,NaN,NaN,14.0,NaN
2017-09-04,0.1,9.6,29.9,8.43,29.71,72.0,20.0,6.0,NaN,NaN,16.0,NaN
2017-09-05,0.0,9.9,30.1,9.28,29.73,73.0,22.0,6.0,NaN,NaN,11.0,NaN
2017-09-06,0.2,9.6,30.0,6.9,29.73,71.0,24.0,NaN,NaN,NaN,NaN,NaN
2017-09-07,2.1,9.5,29.7,6.24,29.76,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-08,0.0,9.9,29.8,7.57,29.77,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-09,0.0,10.0,30.3,8.32,29.73,69.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-10,0.1,10.0,30.4,8.8,29.76,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-11,4.9,10.0,29.7,7.62,29.79,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-12,4.8,9.9,28.9,6.27,29.83,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-13,2.7,8.9,28.7,7.46,29.8,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-14,43.27,7.4,26.7,17.74,29.71,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-15,237.51,5.6,26.3,46.17,29.45,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-16,0.7,8.7,27.7,11.0,29.79,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-17,3.9,9.5,27.7,8.44,29.85,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-18,0.0,10.0,29.0,8.03,29.8,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-19,0.0,10.0,29.6,8.57,29.76,76.0,NaN,10.0,NaN,NaN,12.0,NaN
2017-09-20,1.6,10.0,29.3,8.51,29.76,78.0,43.0,13.0,NaN,NaN,13.0,NaN
2017-09-21,5.5,8.6,28.0,7.03,29.76,77.0,53.0,12.0,NaN,NaN,12.0,NaN
2017-09-22,9.8,8.6,27.6,6.54,29.78,78.0,49.0,15.0,NaN,NaN,13.0,NaN
2017-09-23,7.8,9.1,27.4,6.51,29.8,78.0,58.0,11.0,NaN,NaN,14.0,NaN
2017-09-24,1.2,9.6,28.0,6.14,29.74,77.0,41.0,10.0,NaN,NaN,13.0,NaN
2017-09-25,5.6,8.6,27.4,6.8,29.71,80.0,41.0,13.0,NaN,NaN,17.0,NaN
2017-09-26,1.41,9.1,28.3,8.43,29.79,78.0,48.0,6.0,NaN,NaN,14.0,NaN
2017-09-27,1.5,9.1,28.1,6.43,29.82,80.0,28.0,9.0,NaN,NaN,17.0,NaN
2017-09-28,0.3,9.9,28.0,5.36,29.79,79.0,35.0,8.0,NaN,NaN,12.0,NaN
2017-09-29,8.2,8.7,27.8,8.37,29.81,76.0,30.0,9.0,NaN,NaN,9.0,NaN
2017-09-30,8.8,9.4,27.5,7.58,29.86,80.0,39.0,NaN,NaN,NaN,NaN,NaN
2017-10-01,0.1,9.6,27.8,8.05,29.82,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-02,14.48,8.4,27.7,6.64,29.79,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-03,43.8,9.5,26.5,7.25,29.81,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-04,54.99,5.5,26.2,9.34,29.86,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-05,20.6,9.9,26.1,7.82,29.87,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-06,17.3,10.0,25.4,12.76,29.86,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-07,24.7,8.7,25.7,10.44,29.83,86.0,NaN,8.0,NaN,NaN,17.0,NaN
2017-10-08,15.1,8.6,26.4,9.53,29.84,84.0,33.0,NaN,NaN,NaN,NaN,NaN
2017-10-09,88.51,6.1,26.2,16.2,29.74,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-10,85.92,8.2,27.1,15.99,29.68,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-11,27.8,8.3,26.4,5.38,29.79,85.0,NaN,16.0,NaN,NaN,28.0,NaN
2017-10-12,14.6,9.6,26.4,5.75,29.82,80.0,59.0,9.0,NaN,NaN,32.0,NaN
2017-10-13,21.8,8.5,26.0,9.27,29.8,83.0,38.0,15.0,NaN,NaN,19.0,NaN
2017-10-14,19.8,10.0,25.4,10.68,29.76,79.0,57.0,19.0,NaN,NaN,13.0,NaN
2017-10-15,1.8,10.0,25.7,17.5,29.76,71.0,67.0,14.0,NaN,NaN,12.0,NaN
2017-10-16,1.4,9.9,24.1,24.29,29.81,75.0,56.0,7.0,NaN,NaN,9.0,NaN
2017-10-17,0.8,10.0,22.9,20.08,29.89,81.0,32.0,3.0,NaN,NaN,9.0,NaN
2017-10-18,9.6,5.8,22.8,19.5,29.93,85.0,11.0,4.0,NaN,NaN,16.0,NaN
2017-10-19,12.0,8.0,23.3,14.84,29.92,87.0,19.0,10.0,NaN,NaN,9.0,NaN
2017-10-20,0.6,10.0,24.9,8.81,29.92,80.0,44.0,NaN,NaN,NaN,NaN,NaN
2017-10-21,2.8,10.0,25.1,6.2,29.9,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-22,4.1,6.8,24.7,8.85,29.91,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-10-23,1.4,9.3,24.2,9.65,29.97,80.0,NaN,16.0,NaN,NaN,12.0,NaN
2017-10-24,6.9,8.5,23.5,10.06,30.03,81.0,62.0,24.0,NaN,NaN,22.0,NaN
2017-10-25,3.7,7.4,23.5,7.39,30.04,84.0,80.0,16.0,NaN,NaN,11.0,NaN
2017-10-26,1.6,9.7,24.4,7.17,30.01,80.0,60.0,16.0,NaN,NaN,11.0,NaN
2017-10-27,1.9,9.6,24.6,6.76,29.96,80.0,61.0,28.0,NaN,NaN,19.0,NaN
2017-10-28,1.2,9.7,24.5,7.82,29.98,79.0,89.0,14.0,NaN,NaN,25.0,NaN
2017-10-29,5.9,10.0,24.1,14.32,30.04,77.0,46.0,2.0,NaN,NaN,21.0,NaN
2017-10-30,7.97,7.5,22.7,20.76,30.08,78.0,9.0,1.0,NaN,NaN,9.0,NaN
2017-10-31,9.14,7.3,21.5,14.02,30.05,79.0,6.0,1.0,NaN,NaN,6.0,NaN
2017-11-01,0.2,7.5,22.1,9.45,30.0,77.0,4.0,1.0,NaN,NaN,10.0,NaN
2017-11-02,0.0,10.0,22.6,11.12,29.95,75.0,2.0,1.0,NaN,NaN,19.0,NaN
2017-11-03,0.0,10.0,23.3,18.61,29.98,68.0,3.0,2.0,NaN,NaN,10.0,NaN
2017-11-04,14.2,8.9,23.0,24.18,30.0,72.0,6.0,1.0,NaN,NaN,5.0,NaN
2017-11-05,35.5,7.1,20.4,18.78,30.03,79.0,4.0,1.0,NaN,NaN,5.0,NaN
2017-11-06,2.8,7.3,21.5,15.03,29.97,72.0,3.0,1.0,NaN,NaN,8.0,NaN
2017-11-07,12.8,6.3,21.1,17.9,29.97,81.0,3.0,1.0,NaN,NaN,13.0,NaN
2017-11-08,22.7,8.2,20.9,19.96,29.97,91.0,1.0,1.0,NaN,NaN,27.0,NaN
2017-11-09,45.4,5.6,22.0,10.55,29.94,92.0,1.0,1.0,NaN,NaN,21.0,NaN
2017-11-10,7.3,6.1,23.7,9.51,29.93,90.0,2.0,1.0,NaN,NaN,20.0,NaN
2017-11-11,4.2,9.8,23.9,9.34,29.92,88.0,3.0,1.0,NaN,NaN,22.0,NaN
2017-11-12,0.5,10.0,24.2,8.05,29.87,85.0,3.0,1.0,NaN,NaN,20.0,NaN
2017-11-13,0.2,9.7,24.6,8.2,29.86,88.0,6.0,1.0,NaN,NaN,29.0,NaN
2017-11-14,4.4,9.6,25.1,11.04,29.88,88.0,5.0,NaN,NaN,NaN,NaN,NaN
2017-11-15,24.26,9.1,24.9,7.98,29.92,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-11-16,0.1,10.0,25.6,8.17,29.89,89.0,NaN,13.0,NaN,NaN,18.0,NaN
2017-11-17,0.0,9.8,26.8,10.24,29.8,84.0,53.0,17.0,NaN,NaN,25.0,NaN
2017-11-18,25.95,7.4,26.5,11.65,29.83,84.0,64.0,17.0,NaN,NaN,21.0,NaN
2017-11-19,26.93,6.0,22.3,20.27,29.94,92.0,63.0,10.0,NaN,NaN,14.0,NaN
2017-11-20,44.28,6.5,21.2,21.19,29.98,93.0,45.0,4.0,NaN,NaN,18.0,NaN
2017-11-21,2.9,6.5,20.0,16.52,30.0,89.0,17.0,4.0,NaN,NaN,24.0,NaN
2017-11-22,5.8,3.0,19.3,17.74,30.0,84.0,20.0,1.0,NaN,NaN,16.0,NaN
2017-11-23,4.3,6.3,18.3,20.0,30.08,79.0,5.0,NaN,NaN,NaN,NaN,NaN
2017-11-24,2.6,5.4,16.7,20.5,30.14,78.0,NaN,2.0,NaN,NaN,13.0,NaN
2017-11-25,0.1,8.0,17.4,17.44,30.14,76.0,6.0,1.0,NaN,NaN,12.0,NaN
2017-11-26,0.0,9.3,18.1,15.82,30.11,75.0,6.0,2.0,NaN,NaN,13.0,NaN
2017-11-27,0.0,10.0,19.7,10.31,30.0,73.0,8.0,8.0,NaN,NaN,20.0,NaN
2017-11-28,9.3,6.3,21.3,11.31,29.98,85.0,33.0,8.0,NaN,NaN,25.0,NaN
2017-11-29,20.8,8.8,23.1,10.51,29.97,89.0,33.0,12.0,NaN,NaN,21.0,NaN
2017-11-30,16.4,8.9,23.1,11.39,29.96,90.0,49.0,9.0,NaN,NaN,23.0,NaN
2017-12-01,29.97,6.9,22.8,21.32,30.0,89.0,41.0,11.0,NaN,NaN,21.0,NaN
2017-12-02,18.3,8.2,21.6,17.43,30.03,89.0,50.0,4.0,NaN,NaN,19.0,NaN
2017-12-03,6.5,7.6,21.5,11.64,30.0,88.0,17.0,17.0,NaN,NaN,21.0,NaN
2017-12-04,12.14,8.6,21.7,16.73,30.03,86.0,63.0,20.0,NaN,NaN,20.0,NaN
2017-12-05,4.3,10.0,20.6,17.04,30.06,82.0,71.0,27.0,NaN,NaN,20.0,NaN
2017-12-06,0.0,10.0,20.3,6.35,29.98,82.0,86.0,21.0,NaN,NaN,20.0,NaN
2017-12-07,2.7,10.0,21.4,6.34,29.98,89.0,72.0,26.0,NaN,NaN,21.0,NaN
2017-12-08,28.23,7.8,21.0,18.03,30.09,88.0,85.0,26.0,NaN,NaN,23.0,NaN
2017-12-09,9.4,8.5,19.0,10.99,30.07,82.0,86.0,36.0,NaN,NaN,22.0,NaN
2017-12-10,2.3,8.7,19.9,7.24,30.01,86.0,109.0,38.0,NaN,NaN,24.0,NaN
2017-12-11,3.9,4.3,18.6,13.77,30.01,88.0,114.0,28.0,NaN,NaN,24.0,NaN
2017-12-12,0.4,9.0,19.5,11.96,29.98,90.0,91.0,34.0,NaN,NaN,23.0,NaN
2017-12-13,0.0,10.0,21.4,6.94,29.93,89.0,106.0,34.0,NaN,NaN,23.0,NaN
2017-12-14,5.9,4.8,21.7,9.52,29.97,92.0,105.0,21.0,NaN,NaN,25.0,NaN
2017-12-15,11.07,5.6,21.0,16.73,30.03,92.0,73.0,13.0,NaN,NaN,24.0,NaN
2017-12-16,21.89,7.2,18.1,22.95,30.19,88.0,51.0,7.0,NaN,NaN,23.0,NaN
2017-12-17,2.1,9.0,15.8,18.02,30.28,74.0,31.0,NaN,NaN,NaN,NaN,NaN
2017-12-18,0.7,7.4,15.0,16.5,30.28,67.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-19,0.0,10.0,15.2,20.25,30.3,59.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-20,0.0,10.0,15.4,19.83,30.33,56.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-21,0.0,10.0,16.4,13.4,30.22,57.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-22,0.0,10.0,17.2,9.62,30.08,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-23,2.1,7.0,19.3,9.74,29.98,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-24,16.1,6.9,18.5,16.52,30.08,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-25,0.0,10.0,17.8,12.08,30.06,73.0,NaN,38.0,NaN,NaN,20.0,NaN
2017-12-26,13.19,8.7,17.5,13.4,30.07,83.0,114.0,13.0,NaN,NaN,18.0,NaN
2017-12-27,2.0,5.9,17.2,17.47,30.07,91.0,47.0,6.0,NaN,NaN,20.0,NaN
2017-12-28,0.0,5.2,17.6,12.17,30.08,89.0,25.0,3.0,NaN,NaN,20.0,NaN
2017-12-29,0.2,3.0,19.1,11.48,30.08,91.0,14.0,5.0,NaN,NaN,21.0,NaN
2017-12-30,19.9,6.6,19.9,16.2,30.1,92.0,20.0,14.0,NaN,NaN,21.0,NaN
2017-12-31,9.4,5.0,17.9,15.42,30.12,89.0,55.0,25.0,NaN,NaN,22.0,NaN
2018-01-01,0.6,7.3,17.8,8.75,30.03,90.0,82.0,21.0,NaN,NaN,22.0,NaN
2018-01-02,0.3,8.7,19.3,6.84,29.99,90.0,74.0,20.0,NaN,NaN,23.0,NaN
2018-01-03,6.0,6.5,20.5,5.85,29.97,91.0,70.0,11.0,NaN,NaN,24.0,NaN
2018-01-04,1.9,6.0,21.2,6.76,29.92,93.0,47.0,13.0,NaN,NaN,26.0,NaN
2018-01-05,1.6,4.8,21.9,4.98,29.89,92.0,52.0,9.0,NaN,NaN,26.0,NaN
2018-01-06,0.0,7.7,22.7,4.84,29.85,92.0,36.0,15.0,NaN,NaN,27.0,NaN
2018-01-07,0.0,9.3,24.0,7.67,29.84,89.0,59.0,18.0,NaN,NaN,26.0,NaN
2018-01-08,11.34,8.1,22.7,13.74,29.9,85.0,67.0,26.0,NaN,NaN,27.0,NaN
2018-01-09,2.9,2.6,15.1,19.53,30.15,87.0,86.0,3.0,NaN,NaN,20.0,NaN
2018-01-10,2.8,8.0,14.4,17.58,30.22,78.0,10.0,2.0,NaN,NaN,20.0,NaN
2018-01-11,2.6,7.3,14.3,17.09,30.24,70.0,8.0,3.0,NaN,NaN,19.0,NaN
2018-01-12,3.8,8.7,14.8,11.02,30.22,66.0,12.0,4.0,NaN,NaN,18.0,NaN
2018-01-13,0.3,7.0,15.0,13.51,30.15,77.0,16.0,13.0,NaN,NaN,20.0,NaN
2018-01-14,2.1,3.3,16.6,11.75,30.1,88.0,52.0,10.0,NaN,NaN,22.0,NaN
2018-01-15,1.1,8.5,18.3,7.18,29.99,89.0,43.0,17.0,NaN,NaN,23.0,NaN
2018-01-16,0.0,10.0,19.6,8.52,29.93,88.0,62.0,20.0,NaN,NaN,26.0,NaN
2018-01-17,0.7,10.0,20.8,7.97,29.93,84.0,70.0,18.0,NaN,NaN,26.0,NaN
2018-01-18,0.0,10.0,20.1,6.34,29.94,85.0,65.0,25.0,NaN,NaN,27.0,NaN
2018-01-19,1.0,10.0,20.0,6.35,30.0,85.0,83.0,18.0,NaN,NaN,27.0,NaN
2018-01-20,0.0,8.5,20.2,6.14,29.94,88.0,64.0,17.0,NaN,NaN,26.0,NaN
2018-01-21,1.2,5.7,21.4,5.52,29.89,92.0,64.0,24.0,NaN,NaN,27.0,NaN
2018-01-22,1.3,8.6,22.1,6.15,29.89,89.0,80.0,18.0,NaN,NaN,28.0,NaN
2018-01-23,0.3,8.3,22.0,7.6,29.87,87.0,65.0,19.0,NaN,NaN,29.0,NaN
2018-01-24,0.2,9.7,22.5,9.92,29.84,87.0,69.0,14.0,NaN,NaN,29.0,NaN
2018-01-25,0.0,8.0,23.0,10.65,29.83,88.0,57.0,11.0,NaN,NaN,29.0,NaN
2018-01-26,1.4,9.3,22.2,6.06,29.89,90.0,50.0,13.0,NaN,NaN,27.0,NaN
2018-01-27,1.9,9.7,22.7,11.2,29.87,89.0,54.0,13.0,NaN,NaN,22.0,NaN
2018-01-28,8.8,7.1,23.1,12.55,29.86,91.0,54.0,NaN,NaN,NaN,NaN,NaN
2018-01-29,6.2,4.9,15.3,19.28,30.05,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-30,2.6,7.5,13.8,12.55,30.03,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-01-31,6.1,4.7,13.2,20.33,30.14,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-01,0.9,8.9,14.1,10.21,30.13,68.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-02,4.3,7.0,14.9,14.43,30.2,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-03,2.9,9.7,13.6,12.62,30.24,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-04,1.6,6.0,14.5,12.59,30.2,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-05,3.1,8.8,14.1,15.82,30.27,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-06,0.0,10.0,13.6,9.4,30.18,58.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-07,0.0,10.0,15.2,8.62,30.1,67.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-08,0.0,8.4,15.9,9.61,30.04,67.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-09,0.0,10.0,18.5,7.7,29.92,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-10,0.5,9.0,20.4,7.77,29.98,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-11,14.1,6.9,18.8,16.99,30.13,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-12,7.1,4.8,16.8,17.48,30.23,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-13,0.4,6.8,16.7,7.42,30.16,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-14,0.0,10.0,19.1,8.96,30.0,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-15,0.0,10.0,21.4,5.85,29.93,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-16,0.0,9.7,21.7,5.78,29.93,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-17,0.1,8.3,21.7,9.06,29.92,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-18,0.0,8.7,22.0,6.99,29.93,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-19,0.2,7.0,22.7,6.81,29.93,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-20,0.1,6.0,23.2,7.62,29.87,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-21,4.57,5.8,23.1,7.96,29.86,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-22,38.28,6.4,21.5,13.1,29.93,94.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-23,2.5,7.9,17.7,13.87,30.03,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-24,0.0,10.0,19.8,5.34,30.02,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-25,1.1,6.7,20.6,11.26,30.02,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-26,0.1,6.5,20.8,9.8,30.0,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-27,0.5,8.0,21.9,9.16,29.92,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-02-28,0.0,8.7,23.0,8.06,29.87,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-01,0.0,8.3,23.7,9.72,29.81,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-02,0.2,10.0,24.8,9.19,29.77,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-03,0.5,10.0,26.0,9.05,29.73,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-04,0.0,10.0,27.7,9.89,29.74,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-05,0.0,10.0,26.5,8.24,29.79,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-06,0.0,9.9,25.1,8.08,29.87,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-07,0.2,9.9,25.4,10.33,29.89,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-08,12.8,6.8,20.2,18.71,30.05,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-09,0.9,9.7,18.8,16.07,30.14,65.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-10,0.0,10.0,18.9,7.95,30.09,61.0,NaN,NaN,NaN,NaN,NaN,NaN
